Level	Rule Name	Subject	Property	Value
WARN	annotation_whitespace	EUPATH:0043042	IAO:0000118	field population catch 
WARN	annotation_whitespace	EUPATH:0043042	IAO:0000119	 VSMO:0001445
WARN	annotation_whitespace	EUPATH:0043042	IAO:0000119	MIRO:30000044 
WARN	annotation_whitespace	EUPATH:0043049	IAO:0000119	 VSMO:0001352
WARN	annotation_whitespace	EUPATH:0043049	IAO:0000119	American Midland Naturalist, Vol. 97, No. 2 (Apr., 1977), pp. 381-389 
WARN	annotation_whitespace	EUPATH:0043050	IAO:0000119	 J Am Mosq Control Assoc. 1988 Dec;4(4):536-8.
WARN	annotation_whitespace	EUPATH:0043050	IAO:0000119	VSMO:0001510 
WARN	annotation_whitespace	EUPATH:0043052	IAO:0000118	 collection of larvae from dippers 
WARN	annotation_whitespace	EUPATH:0043052	IAO:0000118	 collection of pupae from dippers
WARN	annotation_whitespace	EUPATH:0043052	IAO:0000118	dipper for immatures 
WARN	annotation_whitespace	EUPATH:0043052	IAO:0000119	 MIRO:30000063
WARN	annotation_whitespace	EUPATH:0043052	IAO:0000119	 MIRO:30000064 
WARN	annotation_whitespace	EUPATH:0043052	IAO:0000119	VSMO:0001479 
WARN	annotation_whitespace	EUPATH:0043202	IAO:0000117	 Jie Zheng
WARN	annotation_whitespace	EUPATH:0043202	IAO:0000117	Bob MacCallum 
WARN	annotation_whitespace	EUPATH:0043203	IAO:0000117	 Jie Zheng
WARN	annotation_whitespace	EUPATH:0043203	IAO:0000117	Bob MacCallum 
WARN	annotation_whitespace	EUPATH:0043204	IAO:0000117	 Jie Zheng
WARN	annotation_whitespace	EUPATH:0043204	IAO:0000117	Bob MacCallum 
WARN	annotation_whitespace	EUPATH:0043205	IAO:0000117	 Jie Zheng
WARN	annotation_whitespace	EUPATH:0043205	IAO:0000117	Bob MacCallum 
WARN	annotation_whitespace	EUPATH:0043206	IAO:0000117	 Jie Zheng
WARN	annotation_whitespace	EUPATH:0043206	IAO:0000117	Bob MacCallum 
WARN	annotation_whitespace	EUPATH:0043207	IAO:0000117	 Jie Zheng
WARN	annotation_whitespace	EUPATH:0043207	IAO:0000117	Bob MacCallum 
WARN	annotation_whitespace	EUPATH:0043208	IAO:0000117	 Jie Zheng
WARN	annotation_whitespace	EUPATH:0043208	IAO:0000117	Bob MacCallum 
WARN	annotation_whitespace	EUPATH:0043209	IAO:0000117	 Jie Zheng
WARN	annotation_whitespace	EUPATH:0043209	IAO:0000117	Bob MacCallum 
WARN	annotation_whitespace	EUPATH:0043210	IAO:0000117	 Jie Zheng
WARN	annotation_whitespace	EUPATH:0043210	IAO:0000117	Bob MacCallum 
WARN	annotation_whitespace	IAO:0000009	IAO:0000232	"9/22/11 BP: changed the rdfs:label for this class from 'label' to 'datum label' to convey that this class is not intended to cover all kinds of labels (stickers, radiolabels, etc.), and not even all kind of textual labels, but rather the kind of labels occuring in a datum. 
"
WARN	annotation_whitespace	IAO:0000115	IAO:0000116	"2012-04-05: 
Barry Smith

The official OBI definition, explaining the meaning of a class or property: 'Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions'  is terrible.

Can you fix to something like:

A statement of necessary and sufficient conditions explaining the meaning of an expression referring to a class or property.

Alan Ruttenberg

Your proposed definition is a reasonable candidate, except that it is very common that necessary and sufficient conditions are not given. Mostly they are necessary, occasionally they are necessary and sufficient or just sufficient. Often they use terms that are not themselves defined and so they effectively can't be evaluated by those criteria. 

On the specifics of the proposed definition:

We don't have definitions of 'meaning' or 'expression' or 'property'. For 'reference' in the intended sense I think we use the term 'denotation'. For 'expression', I think we you mean symbol, or identifier. For 'meaning' it differs for class and property. For class we want documentation that let's the intended reader determine whether an entity is instance of the class, or not. For property we want documentation that let's the intended reader determine, given a pair of potential relata, whether the assertion that the relation holds is true. The 'intended reader' part suggests that we also specify who, we expect, would be able to understand the definition, and also generalizes over human and computer reader to include textual and logical definition. 

Personally, I am more comfortable weakening definition to documentation, with instructions as to what is desirable. 

We also have the outstanding issue of how to aim different definitions to different audiences. A clinical audience reading chebi wants a different sort of definition documentation/definition from a chemistry trained audience, and similarly there is a need for a definition that is adequate for an ontologist to work with.  @en"
WARN	annotation_whitespace	IAO:0000424	IAO:0000112	"ObjectProperty: RO_0002104
Label: has plasma membrane part
Annotations: IAO_0000424 \""http://purl.obolibrary.org/obo/BFO_0000051 some (http://purl.org/obo/owl/GO#GO_0005886 and http://purl.obolibrary.org/obo/BFO_0000051 some ?Y)\""
@en"
WARN	annotation_whitespace	IAO:0000425	IAO:0000112	"ObjectProperty: RO???
Label: spatially disjoint from
Annotations: expand_assertion_to \""DisjointClasses: (http://purl.obolibrary.org/obo/BFO_0000051 some ?X)  (http://purl.obolibrary.org/obo/BFO_0000051 some ?Y)\""
@en"
WARN	annotation_whitespace	IAO:0000579	IAO:0000112	PubMed is a CRID registry. It has a dataset of PubMed identifiers associated with journal articles. @en
WARN	annotation_whitespace	IAO:0000597	IAO:0000112	"Datatype: idrange:1
Annotations: 'has ID range allocated to': \""Chris Mungall\""
EquivalentTo: xsd:integer[> 2151 , <= 2300]
@en"
WARN	annotation_whitespace	OBI:0000070	IAO:0000116	12/3/12: BP: the reference to the 'physical examination' is included to point out that a prediction is not an assay, as that does not require physical examiniation. 
WARN	annotation_whitespace	OBI:0000086	IAO:0000232	"Feb 10, 2009.  changes after discussion at OBI Consortium Workshop Feb 2-6, 2009.  accepted as core term.

May 28 2013. Updated definition taken from ReO based on discussions initiated in Philly 2011 workshop.  Former defnition described a narrower view of reagents in chemistry that restricts bearers of the role to be chemical entities (\""a role played by a molecular entity used to produce a chemical reaction to detect, measure, or produce other substances\"").  Updated definition allows for broader view of reagents in the domain of biomedical research to include larger materials that have parts that participate chemically in a molecular reaction or interaction.
"
WARN	annotation_whitespace	OBI:0000097	IAO:0000232	"Following OBI call November 2012,26th:
 
1. it was decided there was no need for moving the children class and making them siblings of study subject role.
2. it also settles the disambiguation about 'study subject'. This is about the individual participating in the investigation/study, Not the 'topic' (as in 'toxicity study') of the investigation/study

This note closes the issue and validates the class definition to be part of the OBI core
editor = PRS
@en"
WARN	annotation_whitespace	OBI:0000124	IAO:0000112	"The relation between the conclusion \""Gene tpbA is involved in EPS production\"" and the data items produced using two sets of organisms, one being a tpbA knockout, the other being tpbA wildtype tested in polysacharide production assays and analyzed using an ANOVA. "
WARN	annotation_whitespace	OBI:0000338	IAO:0000112	Concluding that a gene is upregulated in a tissue sample based on the band intensity in a western blot.  Concluding that a patient has a infection based on measurement of an elevated body temperature and reported headache. Concluding that there were problems in an investigation because data from PCR and microarray are conflicting. Concluding that 'defects in gene XYZ cause cancer due to improper DNA repair' based on data from experiments in that study that gene XYZ is involved in DNA repair, and the conclusion of a previous study that cancer patients have an increased number of mutations in this gene. 
WARN	annotation_whitespace	OBI:0000339	IAO:0000116	7/18/2011 BP: planning used to itself be a planned process. Barry Smith pointed out that this would lead to an infinite regression, as there would have to be a plan to conduct a planning process, which in itself would be the result of planning etc. Therefore, the restrictions on 'planning' were loosened to allow for informal processes that result in an 'ad hoc plan '. This required changing from 'has_specified_output some plan specifiction' to 'has_participant some plan specification'. 
WARN	annotation_whitespace	OBI:0000651	IAO:0000116	4/10/2011BP: It seems to me that the editor notes refer to a previous version, and are no longer relevant. 
WARN	annotation_whitespace	OBI:0000938	IAO:0000119	"Bjoern Peters
"
WARN	annotation_whitespace	OBI:0000968	IAO:0000116	"2012-12-17 JAO: In common lab usage, there is a distinction made between devices and reagents that is difficult to model. Therefore we have chosen to specifically exclude reagents from the definition of \""device\"", and are enumerating the types of roles that a reagent can perform.

2013-6-5 MHB: The following clarifications are outcomes of the May 2013 Philly Workshop. Reagents are distinguished from devices that also participate in scientific techniques by the fact that reagents are chemical or biological in nature and necessarily participate in some chemical interaction or reaction during the realization of their experimental role. By contrast, devices do not participate in such chemical reactions/interactions.  Note that there are cases where devices use reagent components during their operation, where the reagent-device distinction is less clear.  For example:

(1) An HPLC machine is considered a device, but has a column that holds a stationary phase resin as an operational component.  This resin qualifies as a device if it participates purely in size exclusion, but bears a reagent role that is realized in the running of a column if it interacts electrostatically or chemically with the evaluant. The container the resin is in (“the column”) considered alone is a device. So the entire column as well as the entire HPLC machine are devices that have a reagent as an operating part.

(2) A pH meter is a device, but its electrode component bears a reagent role in virtue of its interacting directly with the evaluant in execution of an assay.

(3) A gel running  box  is a device that has a metallic lead as a component that participates in a chemical reaction with the running buffer when a charge is passed through it.  This metallic lead is considered to have a reagent role as a component of this device realized in the running of a gel.

In the examples above, a reagent is an operational component of a device, but the device itself does not realize a reagent role (as bearing a reagent role is not transitive across the part_of relation).  In this way, the asserted disjointness between a reagent and device holds, as both roles are never realized in the same bearer during execution of an assay.  "
WARN	annotation_whitespace	OBI:0000973	IAO:0000115	"A measurement datum that representing the primary structure of a macromolecule(it's sequence) sometimes associated with an indicator of confidence of that measurement.
"
WARN	annotation_whitespace	OBI:0000995	IAO:0000112	Staining cells in a tissue slice with a dye. 
WARN	annotation_whitespace	OBI:0001167	IAO:0000116	"note that we are currently defining subtypes of age measurement datum that specify when the age is relative to, e.g. planting, as we don't have adequate temporal predicates yet.
life of bearer doesn't imply organism
this assay measures time not developmental stage. we recognize that development can take different time periods under different conditions such as media / temperature
age as a quality is dubious; we plan to revisit
stages in development are currently handled with controlled vocabulary, such as 2-somite stage "
WARN	annotation_whitespace	OBI:0001171	IAO:0000115	The time it takes for 50% of a class of stochastic processes to occur. 
WARN	annotation_whitespace	OBI:0001173	IAO:0000112	providing a training course for UCSD employees how to run a DNA sequencer; sequencing a DNA sample provided by a service consumer restricted to non-human samples; giving access to tissue samples in a biobank within OHSU; JAX shipping mice from their colony 
WARN	annotation_whitespace	OBI:0001185	IAO:0000117	Bjoern Peters, Helen Parkinson, Philippe Rocca-Serra, Jie Zheng, Chris Stoeckert 
WARN	annotation_whitespace	OBI:0001404	IAO:0000232	"MO definition:
The genotype of the individual organism from which the biomaterial was derived. Individual genetic characteristics include polymorphisms, disease alleles, and haplotypes.

examples in ArrayExpress
wild_type
MutaMouse (CD2F1 mice with lambda-gt10LacZ integration)
AlfpCre; SNF5 flox/knockout
p53 knock out
C57Bl/6 gp130lox/lox MLC2vCRE/+
fer-15; fem-1
df/df
pat1-114/pat1-114 ade6-M210/ade6-M216 h+/h+ (cells are diploid)
@en"
WARN	annotation_whitespace	OBI:0001573	IAO:0000112	The part of a FASTA file that contains the letters ACTGGGAA 
WARN	annotation_whitespace	OBI:0001573	IAO:0000232	8/29/11 call: This is added after a request from Melanie and Yu. They should review it further. This should be a child of 'sequence data', and as of the current definition will infer there.  
WARN	annotation_whitespace	OBI:0001909	IAO:0000116	"In the Philly 2013 workshop, we recognized the limitations of \""conclusion textual entity\"", and we introduced this as more general. The need for the 'textual entity' term going forward is up for future debate. "
WARN	annotation_whitespace	OBI:0001912	IAO:0000115	A processed material that serves as a liquid vehicle for freezing cells for long term quiescent stroage, which contains chemicls needed to sustain cell viability across freeze-thaw cycles. 
WARN	annotation_whitespace	OBI:0001948	IAO:0000115	A textual entity that is used to denote a sequence assembly. 
WARN	annotation_whitespace	OBI:0002534	IAO:0000119	Chris Stoeckert, NCI BBRB 
WARN	annotation_whitespace	OBI:0002606	IAO:0000119	Chris Stoeckert, OBIB 
WARN	annotation_whitespace	OBI:0002608	IAO:0000119	Chris Stoeckert, OBIB 
WARN	annotation_whitespace	OBI:0002674	IAO:0000117	http://orcid.org/0000-0002-8844-9165 
WARN	annotation_whitespace	OBI:0002684	IAO:0000118	 nested-PCR
WARN	annotation_whitespace	OBI:0002684	IAO:0000118	nested PCR 
WARN	annotation_whitespace	OBI:0500026	IAO:0000115	"an eligibility criterion (rule) is_a selection criterion which 
defines and states the requirements (positive or negative) for an entity to be considered as suitable for a given task or participation in a process.
@en"
WARN	annotation_whitespace	VO:0000574	IAO:0000115	a path that is located in gross anatomical part of an organism (e.g., human) and is used for administering a vaccine, a drug, fluid, poison, or other substance into the body. 
WARN	duplicate_label_synonym	EUPATH:0001006	IAO:0000118	replaces@en
WARN	duplicate_label_synonym	EUPATH:0001010	IAO:0000118	dataSet@en
WARN	duplicate_label_synonym	EUPATH:0001011	IAO:0000118	repeated@en
WARN	duplicate_label_synonym	EUPATH:0001013	IAO:0000118	hidden@en
WARN	duplicate_label_synonym	EUPATH:0001014	IAO:0000118	scale@en
WARN	duplicate_label_synonym	EUPATH:0043046	IAO:0000118	number of traps
WARN	duplicate_label_synonym	HP:0033045	IAO:0000118	Bipedal edema
WARN	duplicate_label_synonym	NCBITaxon:36330	IAO:0000118	Plasmodium ovale
WARN	duplicate_label_synonym	OBI:0002937	IAO:0000118	outlet window trap
WARN	duplicate_label_synonym	OBI:0002988	IAO:0000118	specimen collection duration
WARN	equivalent_class_axiom_no_genus	EUPATH:0000342	IAO:0000136	OMRSE:00000146
WARN	equivalent_class_axiom_no_genus	OBCS:0000170	OBI:0000312	OBCS:0000169
WARN	equivalent_class_axiom_no_genus	OBI:0000094	OBI:0000417	OBI:0000456
WARN	equivalent_class_axiom_no_genus	OBI:0000274	OBI:0000417	OBI:0000434
WARN	equivalent_class_axiom_no_genus	OBI:0000457	OBI:0000417	OBI:0000458
WARN	equivalent_class_axiom_no_genus	OBI:0000674	OBI:0000312	OBI:0200181
WARN	equivalent_class_axiom_no_genus	OBI:0000679	OBI:0000312	OBI:0200170
WARN	equivalent_class_axiom_no_genus	OBI:0000838	OBI:0000417	OBI:0000806
WARN	equivalent_class_axiom_no_genus	OBI:0000925	RO:0000053	OBI:1110093
WARN	equivalent_class_axiom_no_genus	OBI:0002599	OBI:0000312	OBI:0002600
WARN	equivalent_class_axiom_no_genus	OBI:0200000	OBI:0000417	OBI:0200166
WARN	equivalent_class_axiom_no_genus	OBI:0600014	OBI:0000417	OBI:0000639
WARN	missing_definition	http://purl.bioontology.org/ontology/SNOMEDCT/22097005	IAO:0000115	
WARN	missing_definition	http://purl.bioontology.org/ontology/SNOMEDCT/224619008	IAO:0000115	
WARN	missing_definition	http://purl.bioontology.org/ontology/SNOMEDCT/40541001	IAO:0000115	
WARN	missing_definition	BFO:0000054	IAO:0000115	
WARN	missing_definition	BFO:0000055	IAO:0000115	
WARN	missing_definition	BFO:0000141	IAO:0000115	
WARN	missing_definition	BTO:0000224	IAO:0000115	
WARN	missing_definition	BTO:0000453	IAO:0000115	
WARN	missing_definition	CHEBI:138157	IAO:0000115	
WARN	missing_definition	CHEBI:24942	IAO:0000115	
WARN	missing_definition	CHEBI:26413	IAO:0000115	
WARN	missing_definition	CHEBI:32888	IAO:0000115	
WARN	missing_definition	CHEBI:34556	IAO:0000115	
WARN	missing_definition	CHEBI:34839	IAO:0000115	
WARN	missing_definition	CHEBI:35143	IAO:0000115	
WARN	missing_definition	CHEBI:38476	IAO:0000115	
WARN	missing_definition	CHEBI:38677	IAO:0000115	
WARN	missing_definition	CHEBI:38680	IAO:0000115	
WARN	missing_definition	CHEBI:38845	IAO:0000115	
WARN	missing_definition	CHEBI:39116	IAO:0000115	
WARN	missing_definition	CHEBI:39351	IAO:0000115	
WARN	missing_definition	CHEBI:39397	IAO:0000115	
WARN	missing_definition	CHEBI:6842	IAO:0000115	
WARN	missing_definition	CHEBI:82108	IAO:0000115	
WARN	missing_definition	CHEBI:8746	IAO:0000115	
WARN	missing_definition	CHEBI:8811	IAO:0000115	
WARN	missing_definition	CMO:0000591	IAO:0000115	
WARN	missing_definition	COB:0000016	IAO:0000115	
WARN	missing_definition	COB:0000086	IAO:0000115	
WARN	missing_definition	DOID:1098	IAO:0000115	
WARN	missing_definition	DOID:1227	IAO:0000115	
WARN	missing_definition	DOID:1285	IAO:0000115	
WARN	missing_definition	DOID:1456	IAO:0000115	
WARN	missing_definition	DOID:1682	IAO:0000115	
WARN	missing_definition	DOID:2176	IAO:0000115	
WARN	missing_definition	DOID:3087	IAO:0000115	
WARN	missing_definition	DOID:3128	IAO:0000115	
WARN	missing_definition	DOID:409	IAO:0000115	
WARN	missing_definition	DOID:4409	IAO:0000115	
WARN	missing_definition	DOID:5100	IAO:0000115	
WARN	missing_definition	DOID:5330	IAO:0000115	
WARN	missing_definition	DOID:750	IAO:0000115	
WARN	missing_definition	DOID:824	IAO:0000115	
WARN	missing_definition	DOID:8672	IAO:0000115	
WARN	missing_definition	DOID:8677	IAO:0000115	
WARN	missing_definition	DOID:876	IAO:0000115	
WARN	missing_definition	DOID:9307	IAO:0000115	
WARN	missing_definition	DOID:9368	IAO:0000115	
