s,type,label
http://purl.obolibrary.org/obo/GAZ_00000448,http://www.w3.org/2002/07/owl#Class,geographic location
http://purl.obolibrary.org/obo/GAZ_00000448,http://www.w3.org/2002/07/owl#NamedIndividual,geographic location
http://purl.obolibrary.org/obo/GAZ_00001102,http://www.w3.org/2002/07/owl#NamedIndividual,Uganda
http://purl.obolibrary.org/obo/GENEPIO_0000092,http://www.w3.org/2002/07/owl#Class,read coverage
http://purl.obolibrary.org/obo/GO_0008150,http://www.w3.org/2002/07/owl#Class,biological_process
http://purl.obolibrary.org/obo/GO_0016570,http://www.w3.org/2002/07/owl#Class,histone modification
http://purl.obolibrary.org/obo/HP_0000083,http://www.w3.org/2002/07/owl#Class,Renal insufficiency
http://purl.obolibrary.org/obo/HP_0000118,http://www.w3.org/2002/07/owl#Class,Phenotypic abnormality
http://purl.obolibrary.org/obo/HP_0000421,http://www.w3.org/2002/07/owl#Class,Epistaxis
http://purl.obolibrary.org/obo/HP_0000692,http://www.w3.org/2002/07/owl#Class,Misalignment of teeth
http://purl.obolibrary.org/obo/HP_0000952,http://www.w3.org/2002/07/owl#Class,Jaundice
http://purl.obolibrary.org/obo/HP_0000975,http://www.w3.org/2002/07/owl#Class,Hyperhidrosis
http://purl.obolibrary.org/obo/HP_0000980,http://www.w3.org/2002/07/owl#Class,Pallor
http://purl.obolibrary.org/obo/HP_0000989,http://www.w3.org/2002/07/owl#Class,Pruritus
http://purl.obolibrary.org/obo/HP_0001259,http://www.w3.org/2002/07/owl#Class,Coma
http://purl.obolibrary.org/obo/HP_0001744,http://www.w3.org/2002/07/owl#Class,Splenomegaly
http://purl.obolibrary.org/obo/HP_0001892,http://www.w3.org/2002/07/owl#Class,Abnormal bleeding
http://purl.obolibrary.org/obo/HP_0001944,http://www.w3.org/2002/07/owl#Class,Dehydration
http://purl.obolibrary.org/obo/HP_0002013,http://www.w3.org/2002/07/owl#Class,Vomiting
http://purl.obolibrary.org/obo/HP_0002018,http://www.w3.org/2002/07/owl#Class,Nausea
http://purl.obolibrary.org/obo/HP_0002027,http://www.w3.org/2002/07/owl#Class,Abdominal pain
http://purl.obolibrary.org/obo/HP_0002098,http://www.w3.org/2002/07/owl#Class,Respiratory distress
http://purl.obolibrary.org/obo/HP_0002315,http://www.w3.org/2002/07/owl#Class,Headache
http://purl.obolibrary.org/obo/HP_0003111,http://www.w3.org/2002/07/owl#Class,Abnormality of ion homeostasis
http://purl.obolibrary.org/obo/HP_0003249,http://www.w3.org/2002/07/owl#Class,Genital ulcers
http://purl.obolibrary.org/obo/HP_0003419,http://www.w3.org/2002/07/owl#Class,Low back pain
http://purl.obolibrary.org/obo/HP_0004395,http://www.w3.org/2002/07/owl#Class,Malnutrition
http://purl.obolibrary.org/obo/HP_0011801,http://www.w3.org/2002/07/owl#Class,Enlargement of parotid gland
http://purl.obolibrary.org/obo/HP_0011848,http://www.w3.org/2002/07/owl#Class,Abdominal colic
http://purl.obolibrary.org/obo/HP_0012531,http://www.w3.org/2002/07/owl#Class,Pain
http://purl.obolibrary.org/obo/HP_0100598,http://www.w3.org/2002/07/owl#Class,Pulmonary edema
http://purl.obolibrary.org/obo/HP_0100749,http://www.w3.org/2002/07/owl#Class,Chest pain
http://purl.obolibrary.org/obo/HP_0100845,http://www.w3.org/2002/07/owl#Class,Anaphylactic shock
http://purl.obolibrary.org/obo/HP_0200039,http://www.w3.org/2002/07/owl#Class,Pustule
http://purl.obolibrary.org/obo/HP_0200043,http://www.w3.org/2002/07/owl#Class,Verrucae
http://purl.obolibrary.org/obo/IAO_0000002,http://purl.obolibrary.org/obo/IAO_0000078,example to be eventually removed
http://purl.obolibrary.org/obo/IAO_0000002,http://www.w3.org/2002/07/owl#NamedIndividual,example to be eventually removed
http://purl.obolibrary.org/obo/IAO_0000003,http://www.w3.org/2002/07/owl#Class,measurement unit label
http://purl.obolibrary.org/obo/IAO_0000004,http://www.w3.org/2002/07/owl#DatatypeProperty,has measurement value
http://purl.obolibrary.org/obo/IAO_0000004,http://www.w3.org/2002/07/owl#FunctionalProperty,has measurement value
http://purl.obolibrary.org/obo/IAO_0000005,http://www.w3.org/2002/07/owl#Class,objective specification
http://purl.obolibrary.org/obo/IAO_0000007,http://www.w3.org/2002/07/owl#Class,action specification
http://purl.obolibrary.org/obo/IAO_0000009,http://www.w3.org/2002/07/owl#Class,datum label
http://purl.obolibrary.org/obo/IAO_0000027,http://www.w3.org/2002/07/owl#Class,data item
http://purl.obolibrary.org/obo/IAO_0000028,http://www.w3.org/2002/07/owl#Class,symbol
http://purl.obolibrary.org/obo/IAO_0000030,http://www.w3.org/2002/07/owl#Class,information content entity
http://purl.obolibrary.org/obo/IAO_0000032,http://www.w3.org/2002/07/owl#Class,scalar measurement datum
http://purl.obolibrary.org/obo/IAO_0000033,http://www.w3.org/2002/07/owl#Class,directive information entity
http://purl.obolibrary.org/obo/IAO_0000039,http://www.w3.org/2002/07/owl#FunctionalProperty,has measurement unit label
http://purl.obolibrary.org/obo/IAO_0000039,http://www.w3.org/2002/07/owl#ObjectProperty,has measurement unit label
http://purl.obolibrary.org/obo/IAO_0000064,http://www.w3.org/2002/07/owl#Class,algorithm
http://purl.obolibrary.org/obo/IAO_0000078,http://www.w3.org/2002/07/owl#Class,curation status specification
http://purl.obolibrary.org/obo/IAO_0000100,http://www.w3.org/2002/07/owl#Class,data set
http://purl.obolibrary.org/obo/IAO_0000102,http://www.w3.org/2002/07/owl#Class,data about an ontology part
http://purl.obolibrary.org/obo/IAO_0000104,http://www.w3.org/2002/07/owl#Class,plan specification
http://purl.obolibrary.org/obo/IAO_0000109,http://www.w3.org/2002/07/owl#Class,measurement datum
http://purl.obolibrary.org/obo/IAO_0000111,http://www.w3.org/2002/07/owl#AnnotationProperty,editor preferred label
http://purl.obolibrary.org/obo/IAO_0000111,http://www.w3.org/2002/07/owl#AnnotationProperty,editor preferred term
http://purl.obolibrary.org/obo/IAO_0000111,http://www.w3.org/2002/07/owl#AnnotationProperty,editor preferred term
http://purl.obolibrary.org/obo/IAO_0000112,http://www.w3.org/2002/07/owl#AnnotationProperty,example of usage
http://purl.obolibrary.org/obo/IAO_0000114,http://www.w3.org/2002/07/owl#AnnotationProperty,has curation status
http://purl.obolibrary.org/obo/IAO_0000115,http://www.w3.org/2002/07/owl#AnnotationProperty,definition
http://purl.obolibrary.org/obo/IAO_0000115,http://www.w3.org/2002/07/owl#AnnotationProperty,definition
http://purl.obolibrary.org/obo/IAO_0000115,http://www.w3.org/2002/07/owl#AnnotationProperty,definition
http://purl.obolibrary.org/obo/IAO_0000115,http://www.w3.org/2002/07/owl#AnnotationProperty,textual definition
http://purl.obolibrary.org/obo/IAO_0000115,http://www.w3.org/2002/07/owl#AnnotationProperty,textual definition
http://purl.obolibrary.org/obo/IAO_0000116,http://www.w3.org/2002/07/owl#AnnotationProperty,editor note
http://purl.obolibrary.org/obo/IAO_0000117,http://www.w3.org/2002/07/owl#AnnotationProperty,term editor
http://purl.obolibrary.org/obo/IAO_0000118,http://www.w3.org/2002/07/owl#AnnotationProperty,alternative term
http://purl.obolibrary.org/obo/IAO_0000119,http://www.w3.org/2002/07/owl#AnnotationProperty,definition source
http://purl.obolibrary.org/obo/IAO_0000120,http://purl.obolibrary.org/obo/IAO_0000078,metadata complete
http://purl.obolibrary.org/obo/IAO_0000120,http://www.w3.org/2002/07/owl#NamedIndividual,metadata complete
http://purl.obolibrary.org/obo/IAO_0000120,http://www.w3.org/2002/07/owl#Thing,metadata complete
http://purl.obolibrary.org/obo/IAO_0000121,http://purl.obolibrary.org/obo/IAO_0000078,organizational term
http://purl.obolibrary.org/obo/IAO_0000121,http://www.w3.org/2002/07/owl#NamedIndividual,organizational term
http://purl.obolibrary.org/obo/IAO_0000121,http://www.w3.org/2002/07/owl#Thing,organizational term
http://purl.obolibrary.org/obo/IAO_0000122,http://purl.obolibrary.org/obo/IAO_0000078,ready for release
http://purl.obolibrary.org/obo/IAO_0000122,http://www.w3.org/2002/07/owl#NamedIndividual,ready for release
http://purl.obolibrary.org/obo/IAO_0000122,http://www.w3.org/2002/07/owl#Thing,ready for release
http://purl.obolibrary.org/obo/IAO_0000123,http://purl.obolibrary.org/obo/IAO_0000078,metadata incomplete
http://purl.obolibrary.org/obo/IAO_0000123,http://www.w3.org/2002/07/owl#NamedIndividual,metadata incomplete
http://purl.obolibrary.org/obo/IAO_0000123,http://www.w3.org/2002/07/owl#Thing,metadata incomplete
http://purl.obolibrary.org/obo/IAO_0000124,http://purl.obolibrary.org/obo/IAO_0000078,uncurated
http://purl.obolibrary.org/obo/IAO_0000124,http://www.w3.org/2002/07/owl#NamedIndividual,uncurated
http://purl.obolibrary.org/obo/IAO_0000124,http://www.w3.org/2002/07/owl#Thing,uncurated
http://purl.obolibrary.org/obo/IAO_0000125,http://purl.obolibrary.org/obo/IAO_0000078,pending final vetting
http://purl.obolibrary.org/obo/IAO_0000125,http://www.w3.org/2002/07/owl#NamedIndividual,pending final vetting
http://purl.obolibrary.org/obo/IAO_0000125,http://www.w3.org/2002/07/owl#Thing,pending final vetting
http://purl.obolibrary.org/obo/IAO_0000136,http://www.w3.org/2002/07/owl#ObjectProperty,is about
http://purl.obolibrary.org/obo/IAO_0000219,http://www.w3.org/2002/07/owl#ObjectProperty,denotes
http://purl.obolibrary.org/obo/IAO_0000221,http://www.w3.org/2002/07/owl#ObjectProperty,is quality measurement of
http://purl.obolibrary.org/obo/IAO_0000232,http://www.w3.org/2002/07/owl#AnnotationProperty,curator note
http://purl.obolibrary.org/obo/IAO_0000300,http://www.w3.org/2002/07/owl#Class,textual entity
http://purl.obolibrary.org/obo/IAO_0000310,http://www.w3.org/2002/07/owl#Class,document
http://purl.obolibrary.org/obo/IAO_0000311,http://www.w3.org/2002/07/owl#Class,publication
http://purl.obolibrary.org/obo/IAO_0000312,http://www.w3.org/2002/07/owl#Class,publication about an investigation
http://purl.obolibrary.org/obo/IAO_0000401,http://www.w3.org/2002/07/owl#Class,one dimensional cartesian spatial coordinate datum
http://purl.obolibrary.org/obo/IAO_0000408,http://www.w3.org/2002/07/owl#Class,length measurement datum
http://purl.obolibrary.org/obo/IAO_0000412,http://www.w3.org/2002/07/owl#AnnotationProperty,imported from
http://purl.obolibrary.org/obo/IAO_0000413,http://www.w3.org/2002/07/owl#ObjectProperty,is duration of
http://purl.obolibrary.org/obo/IAO_0000414,http://www.w3.org/2002/07/owl#Class,mass measurement datum
http://purl.obolibrary.org/obo/IAO_0000416,http://www.w3.org/2002/07/owl#Class,time measurement datum
http://purl.obolibrary.org/obo/IAO_0000423,http://purl.obolibrary.org/obo/IAO_0000078,to be replaced with external ontology term
http://purl.obolibrary.org/obo/IAO_0000423,http://www.w3.org/2002/07/owl#NamedIndividual,to be replaced with external ontology term
http://purl.obolibrary.org/obo/IAO_0000428,http://purl.obolibrary.org/obo/IAO_0000078,requires discussion
http://purl.obolibrary.org/obo/IAO_0000428,http://www.w3.org/2002/07/owl#NamedIndividual,requires discussion
http://purl.obolibrary.org/obo/IAO_0000429,http://www.w3.org/2002/07/owl#Class,email address
http://purl.obolibrary.org/obo/IAO_0000572,http://www.w3.org/2002/07/owl#Class,documenting
http://purl.obolibrary.org/obo/IAO_0000574,http://www.w3.org/2002/07/owl#Class,assigning a centrally registered identifier
http://purl.obolibrary.org/obo/IAO_0000577,http://www.w3.org/2002/07/owl#Class,centrally registered identifier symbol
http://purl.obolibrary.org/obo/IAO_0000578,http://www.w3.org/2002/07/owl#Class,centrally registered identifier
http://purl.obolibrary.org/obo/IAO_0000579,http://www.w3.org/2002/07/owl#Class,centrally registered identifier registry
http://purl.obolibrary.org/obo/IAO_0000600,http://www.w3.org/2002/07/owl#AnnotationProperty,elucidation
http://purl.obolibrary.org/obo/IAO_0000601,http://www.w3.org/2002/07/owl#AnnotationProperty,has associated axiom(nl)
http://purl.obolibrary.org/obo/IAO_0000602,http://www.w3.org/2002/07/owl#AnnotationProperty,has associated axiom(fol)
http://purl.obolibrary.org/obo/IAO_0020000,http://www.w3.org/2002/07/owl#Class,identifier
http://purl.obolibrary.org/obo/IAO_0020000,http://www.w3.org/2002/07/owl#Class,proper name
http://purl.obolibrary.org/obo/IDO_0000405,http://www.w3.org/2002/07/owl#Class,pathogen role
http://purl.obolibrary.org/obo/IDO_0000566,http://www.w3.org/2002/07/owl#Class,primary infection
http://purl.obolibrary.org/obo/IDO_0000586,http://www.w3.org/2002/07/owl#Class,infection
http://purl.obolibrary.org/obo/IDO_0000666,http://www.w3.org/2002/07/owl#Class,human pathogenicity disposition
http://purl.obolibrary.org/obo/NCBITaxon_102285,http://www.w3.org/2002/07/owl#Class,Hymenolepis nana
http://purl.obolibrary.org/obo/NCBITaxon_10239,http://www.w3.org/2002/07/owl#Class,Viruses
http://purl.obolibrary.org/obo/NCBITaxon_10508,http://www.w3.org/2002/07/owl#Class,Adenoviridae
http://purl.obolibrary.org/obo/NCBITaxon_10912,http://www.w3.org/2002/07/owl#Class,Rotavirus
http://purl.obolibrary.org/obo/NCBITaxon_110766,http://www.w3.org/2002/07/owl#Class,Entamoeba coli
http://purl.obolibrary.org/obo/NCBITaxon_110788,http://www.w3.org/2002/07/owl#Class,Endolimax nana
http://purl.obolibrary.org/obo/NCBITaxon_117571,http://www.w3.org/2002/07/owl#Class,Euteleostomi
http://purl.obolibrary.org/obo/NCBITaxon_122928,http://www.w3.org/2002/07/owl#Class,Norovirus GI
http://purl.obolibrary.org/obo/NCBITaxon_122929,http://www.w3.org/2002/07/owl#Class,Norovirus GII
http://purl.obolibrary.org/obo/NCBITaxon_127906,http://www.w3.org/2002/07/owl#Class,Vibrio cholerae O1
http://purl.obolibrary.org/obo/NCBITaxon_1288825,http://www.w3.org/2002/07/owl#Class,Shigella flexneri 2b
http://purl.obolibrary.org/obo/NCBITaxon_142786,http://www.w3.org/2002/07/owl#Class,Norovirus
http://purl.obolibrary.org/obo/NCBITaxon_1496,http://www.w3.org/2002/07/owl#Class,Clostridioides difficile
http://purl.obolibrary.org/obo/NCBITaxon_1617964,http://www.w3.org/2002/07/owl#Class,Shigella flexneri 4c
http://purl.obolibrary.org/obo/NCBITaxon_1935182,http://www.w3.org/2002/07/owl#Class,Shigella flexneri X variant
http://purl.obolibrary.org/obo/NCBITaxon_194,http://www.w3.org/2002/07/owl#Class,Campylobacter
http://purl.obolibrary.org/obo/NCBITaxon_195,http://www.w3.org/2002/07/owl#Class,Campylobacter coli
http://purl.obolibrary.org/obo/NCBITaxon_197,http://www.w3.org/2002/07/owl#Class,Campylobacter jejuni
http://purl.obolibrary.org/obo/NCBITaxon_2,http://www.w3.org/2002/07/owl#Class,Bacteria
http://purl.obolibrary.org/obo/NCBITaxon_210,http://www.w3.org/2002/07/owl#Class,Helicobacter pylori
http://purl.obolibrary.org/obo/NCBITaxon_2157,http://www.w3.org/2002/07/owl#Class,Archaea
http://purl.obolibrary.org/obo/NCBITaxon_2759,http://www.w3.org/2002/07/owl#Class,Eukaryota
http://purl.obolibrary.org/obo/NCBITaxon_314146,http://www.w3.org/2002/07/owl#Class,Euarchontoglires
http://purl.obolibrary.org/obo/NCBITaxon_32523,http://www.w3.org/2002/07/owl#Class,Tetrapoda
http://purl.obolibrary.org/obo/NCBITaxon_32524,http://www.w3.org/2002/07/owl#Class,Amniota
http://purl.obolibrary.org/obo/NCBITaxon_33154,http://www.w3.org/2002/07/owl#Class,Opisthokonta
http://purl.obolibrary.org/obo/NCBITaxon_33213,http://www.w3.org/2002/07/owl#Class,Bilateria
http://purl.obolibrary.org/obo/NCBITaxon_33277,http://www.w3.org/2002/07/owl#Class,Ancylostomatoidea
http://purl.obolibrary.org/obo/NCBITaxon_36087,http://www.w3.org/2002/07/owl#Class,Trichuris trichiura
http://purl.obolibrary.org/obo/NCBITaxon_374923,http://www.w3.org/2002/07/owl#Class,Shigella flexneri 1a
http://purl.obolibrary.org/obo/NCBITaxon_39733,http://www.w3.org/2002/07/owl#Class,Astroviridae
http://purl.obolibrary.org/obo/NCBITaxon_40674,http://www.w3.org/2002/07/owl#Class,Mammalia
http://purl.obolibrary.org/obo/NCBITaxon_41434,http://www.w3.org/2002/07/owl#Class,Shigella flexneri 1b
http://purl.obolibrary.org/obo/NCBITaxon_424717,http://www.w3.org/2002/07/owl#Class,Shigella flexneri 3a
http://purl.obolibrary.org/obo/NCBITaxon_424718,http://www.w3.org/2002/07/owl#Class,Shigella flexneri 5a
http://purl.obolibrary.org/obo/NCBITaxon_424720,http://www.w3.org/2002/07/owl#Class,Shigella flexneri Y
http://purl.obolibrary.org/obo/NCBITaxon_42897,http://www.w3.org/2002/07/owl#Class,Shigella flexneri 2a
http://purl.obolibrary.org/obo/NCBITaxon_435321,http://www.w3.org/2002/07/owl#Class,Shigella flexneri 3b
http://purl.obolibrary.org/obo/NCBITaxon_44417,http://www.w3.org/2002/07/owl#Class,Cyclospora
http://purl.obolibrary.org/obo/NCBITaxon_472572,http://www.w3.org/2002/07/owl#Class,Chilomastix mesnili
http://purl.obolibrary.org/obo/NCBITaxon_4751,http://www.w3.org/2002/07/owl#Class,Fungi
http://purl.obolibrary.org/obo/NCBITaxon_51022,http://www.w3.org/2002/07/owl#Class,Ancylostoma duodenale
http://purl.obolibrary.org/obo/NCBITaxon_51028,http://www.w3.org/2002/07/owl#Class,Enterobius vermicularis
http://purl.obolibrary.org/obo/NCBITaxon_51031,http://www.w3.org/2002/07/owl#Class,Necator americanus
http://purl.obolibrary.org/obo/NCBITaxon_5476,http://www.w3.org/2002/07/owl#Class,Candida albicans
http://purl.obolibrary.org/obo/NCBITaxon_562,http://www.w3.org/2002/07/owl#Class,Escherichia coli
http://purl.obolibrary.org/obo/NCBITaxon_56625,http://www.w3.org/2002/07/owl#Class,Isospora
http://purl.obolibrary.org/obo/NCBITaxon_5740,http://www.w3.org/2002/07/owl#Class,Giardia
http://purl.obolibrary.org/obo/NCBITaxon_5759,http://www.w3.org/2002/07/owl#Class,Entamoeba histolytica
http://purl.obolibrary.org/obo/NCBITaxon_5806,http://www.w3.org/2002/07/owl#Class,Cryptosporidium
http://purl.obolibrary.org/obo/NCBITaxon_5820,http://www.w3.org/2002/07/owl#Class,Plasmodium
http://purl.obolibrary.org/obo/NCBITaxon_590,http://www.w3.org/2002/07/owl#Class,Salmonella
http://purl.obolibrary.org/obo/NCBITaxon_6181,http://www.w3.org/2002/07/owl#Class,Schistosoma
http://purl.obolibrary.org/obo/NCBITaxon_620,http://www.w3.org/2002/07/owl#Class,Shigella
http://purl.obolibrary.org/obo/NCBITaxon_6202,http://www.w3.org/2002/07/owl#Class,Taenia
http://purl.obolibrary.org/obo/NCBITaxon_621,http://www.w3.org/2002/07/owl#Class,Shigella boydii
http://purl.obolibrary.org/obo/NCBITaxon_6216,http://www.w3.org/2002/07/owl#Class,Hymenolepis diminuta
http://purl.obolibrary.org/obo/NCBITaxon_622,http://www.w3.org/2002/07/owl#Class,Shigella dysenteriae
http://purl.obolibrary.org/obo/NCBITaxon_623,http://www.w3.org/2002/07/owl#Class,Shigella flexneri
http://purl.obolibrary.org/obo/NCBITaxon_624,http://www.w3.org/2002/07/owl#Class,Shigella sonnei
http://purl.obolibrary.org/obo/NCBITaxon_6248,http://www.w3.org/2002/07/owl#Class,Strongyloides stercoralis
http://purl.obolibrary.org/obo/NCBITaxon_6252,http://www.w3.org/2002/07/owl#Class,Ascaris lumbricoides
http://purl.obolibrary.org/obo/NCBITaxon_630,http://www.w3.org/2002/07/owl#Class,Yersinia enterocolitica
http://purl.obolibrary.org/obo/NCBITaxon_642,http://www.w3.org/2002/07/owl#Class,Aeromonas
http://purl.obolibrary.org/obo/NCBITaxon_662,http://www.w3.org/2002/07/owl#Class,Vibrio
http://purl.obolibrary.org/obo/NCBITaxon_666,http://www.w3.org/2002/07/owl#Class,Vibrio cholerae
http://purl.obolibrary.org/obo/NCBITaxon_670,http://www.w3.org/2002/07/owl#Class,Vibrio parahaemolyticus
http://purl.obolibrary.org/obo/NCBITaxon_703,http://www.w3.org/2002/07/owl#Class,Plesiomonas shigelloides
http://purl.obolibrary.org/obo/NCBITaxon_71585,http://www.w3.org/2002/07/owl#Class,Balantioides coli
http://purl.obolibrary.org/obo/NCBITaxon_7742,http://www.w3.org/2002/07/owl#Class,Vertebrata <Metazoa>
http://purl.obolibrary.org/obo/NCBITaxon_817,http://www.w3.org/2002/07/owl#Class,Bacteroides fragilis
http://purl.obolibrary.org/obo/NCBITaxon_95341,http://www.w3.org/2002/07/owl#Class,Sapovirus
http://purl.obolibrary.org/obo/NCBITaxon_9606,http://www.w3.org/2002/07/owl#Class,Homo sapiens
http://purl.obolibrary.org/obo/NCBITaxon_9615,http://www.w3.org/2002/07/owl#Class,Canis lupus familiaris
http://purl.obolibrary.org/obo/NCBITaxon_984898,http://www.w3.org/2002/07/owl#Class,Shigella flexneri 4a
http://purl.obolibrary.org/obo/NCIT_C123491,http://www.w3.org/2002/07/owl#Class,Iodamoeba butschlii
http://purl.obolibrary.org/obo/NCIT_C14209,http://www.w3.org/2002/07/owl#Class,Fungus
http://purl.obolibrary.org/obo/NCIT_C25641,http://www.w3.org/2002/07/owl#Class,Reference
http://purl.obolibrary.org/obo/OBCS_0000169,http://www.w3.org/2002/07/owl#Class,summing data transformation
http://purl.obolibrary.org/obo/OBCS_0000170,http://www.w3.org/2002/07/owl#Class,sum value
http://purl.obolibrary.org/obo/OBIB_0000029,http://www.w3.org/2002/07/owl#Class,medication material
http://purl.obolibrary.org/obo/OBIB_0000036,http://www.w3.org/2002/07/owl#Class,buffy coat specimen
http://purl.obolibrary.org/obo/OBIB_0000236,http://www.w3.org/2002/07/owl#Class,blood specimen volume
http://purl.obolibrary.org/obo/OBI_0000011,http://www.w3.org/2002/07/owl#Class,planned process
http://purl.obolibrary.org/obo/OBI_0000015,http://www.w3.org/2002/07/owl#Class,biological feature identification objective
http://purl.obolibrary.org/obo/OBI_0000047,http://www.w3.org/2002/07/owl#Class,processed material
http://purl.obolibrary.org/obo/OBI_0000066,http://www.w3.org/2002/07/owl#Class,investigation
http://purl.obolibrary.org/obo/OBI_0000067,http://www.w3.org/2002/07/owl#Class,evaluant role
http://purl.obolibrary.org/obo/OBI_0000068,http://www.w3.org/2002/07/owl#Class,reporting party role
http://purl.obolibrary.org/obo/OBI_0000070,http://www.w3.org/2002/07/owl#Class,assay
http://purl.obolibrary.org/obo/OBI_0000073,http://www.w3.org/2002/07/owl#Class,sample preparation for assay
http://purl.obolibrary.org/obo/OBI_0000079,http://www.w3.org/2002/07/owl#Class,culture medium
http://purl.obolibrary.org/obo/OBI_0000094,http://www.w3.org/2002/07/owl#Class,material processing
http://purl.obolibrary.org/obo/OBI_0000097,http://www.w3.org/2002/07/owl#Class,participant under investigation role
http://purl.obolibrary.org/obo/OBI_0000102,http://www.w3.org/2002/07/owl#Class,responsible party role
http://purl.obolibrary.org/obo/OBI_0000103,http://www.w3.org/2002/07/owl#Class,principal investigator role
http://purl.obolibrary.org/obo/OBI_0000107,http://www.w3.org/2002/07/owl#ObjectProperty,provides_service_consumer_with
http://purl.obolibrary.org/obo/OBI_0000112,http://www.w3.org/2002/07/owl#Class,specimen role
http://purl.obolibrary.org/obo/OBI_0000124,http://www.w3.org/2002/07/owl#ObjectProperty,is_supported_by_data
http://purl.obolibrary.org/obo/OBI_0000181,http://www.w3.org/2002/07/owl#Class,population
http://purl.obolibrary.org/obo/OBI_0000202,http://www.w3.org/2002/07/owl#Class,investigation agent role
http://purl.obolibrary.org/obo/OBI_0000245,http://www.w3.org/2002/07/owl#Class,organization
http://purl.obolibrary.org/obo/OBI_0000272,http://www.w3.org/2002/07/owl#Class,protocol
http://purl.obolibrary.org/obo/OBI_0000293,http://www.w3.org/2002/07/owl#ObjectProperty,has_specified_input
http://purl.obolibrary.org/obo/OBI_0000295,http://www.w3.org/2002/07/owl#ObjectProperty,is_specified_input_of
http://purl.obolibrary.org/obo/OBI_0000299,http://www.w3.org/2002/07/owl#ObjectProperty,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000312,http://www.w3.org/2002/07/owl#ObjectProperty,is_specified_output_of
http://purl.obolibrary.org/obo/OBI_0000338,http://www.w3.org/2002/07/owl#Class,drawing a conclusion based on data
http://purl.obolibrary.org/obo/OBI_0000339,http://www.w3.org/2002/07/owl#Class,planning
http://purl.obolibrary.org/obo/OBI_0000417,http://www.w3.org/2002/07/owl#ObjectProperty,achieves_planned_objective
http://purl.obolibrary.org/obo/OBI_0000423,http://www.w3.org/2002/07/owl#Class,extract
http://purl.obolibrary.org/obo/OBI_0000425,http://www.w3.org/2002/07/owl#Class,averaging objective
http://purl.obolibrary.org/obo/OBI_0000441,http://www.w3.org/2002/07/owl#Class,assay objective
http://purl.obolibrary.org/obo/OBI_0000456,http://www.w3.org/2002/07/owl#Class,material transformation objective
http://purl.obolibrary.org/obo/OBI_0000471,http://www.w3.org/2002/07/owl#Class,study design execution
http://purl.obolibrary.org/obo/OBI_0000626,http://www.w3.org/2002/07/owl#Class,DNA sequencing assay
http://purl.obolibrary.org/obo/OBI_0000639,http://www.w3.org/2002/07/owl#Class,material separation objective
http://purl.obolibrary.org/obo/OBI_0000643,http://www.w3.org/2002/07/owl#ObjectProperty,has grain
http://purl.obolibrary.org/obo/OBI_0000646,http://www.w3.org/2002/07/owl#ObjectProperty,supplies
http://purl.obolibrary.org/obo/OBI_0000651,http://www.w3.org/2002/07/owl#Class,urine specimen
http://purl.obolibrary.org/obo/OBI_0000655,http://www.w3.org/2002/07/owl#Class,blood specimen
http://purl.obolibrary.org/obo/OBI_0000659,http://www.w3.org/2002/07/owl#Class,specimen collection process
http://purl.obolibrary.org/obo/OBI_0000671,http://www.w3.org/2002/07/owl#Class,sample from organism
http://purl.obolibrary.org/obo/OBI_0000678,http://www.w3.org/2002/07/owl#Class,portioning objective
http://purl.obolibrary.org/obo/OBI_0000679,http://www.w3.org/2002/07/owl#Class,average value
http://purl.obolibrary.org/obo/OBI_0000681,http://www.w3.org/2002/07/owl#Class,separation into different composition objective
http://purl.obolibrary.org/obo/OBI_0000684,http://www.w3.org/2002/07/owl#Class,specimen collection objective
http://purl.obolibrary.org/obo/OBI_0000725,http://www.w3.org/2002/07/owl#Class,host role
http://purl.obolibrary.org/obo/OBI_0000740,http://www.w3.org/2002/07/owl#Class,material sample role
http://purl.obolibrary.org/obo/OBI_0000747,http://www.w3.org/2002/07/owl#Class,material sample
http://purl.obolibrary.org/obo/OBI_0000806,http://www.w3.org/2002/07/owl#Class,material maintenance objective
http://purl.obolibrary.org/obo/OBI_0000810,http://www.w3.org/2002/07/owl#Class,informed consent process
http://purl.obolibrary.org/obo/OBI_0000833,http://www.w3.org/2002/07/owl#ObjectProperty,objective_achieved_by
http://purl.obolibrary.org/obo/OBI_0000838,http://www.w3.org/2002/07/owl#Class,material maintenance
http://purl.obolibrary.org/obo/OBI_0000844,http://www.w3.org/2002/07/owl#Class,hospital
http://purl.obolibrary.org/obo/OBI_0000846,http://www.w3.org/2002/07/owl#ObjectProperty,is member of organization
http://purl.obolibrary.org/obo/OBI_0000852,http://www.w3.org/2002/07/owl#Class,record of missing knowledge
http://purl.obolibrary.org/obo/OBI_0000905,http://www.w3.org/2002/07/owl#Class,sequence feature annotation
http://purl.obolibrary.org/obo/OBI_0000925,http://www.w3.org/2002/07/owl#Class,infectious agent
http://purl.obolibrary.org/obo/OBI_0000938,http://www.w3.org/2002/07/owl#Class,categorical measurement datum
http://purl.obolibrary.org/obo/OBI_0000941,http://www.w3.org/2002/07/owl#Class,service consumer role
http://purl.obolibrary.org/obo/OBI_0000947,http://www.w3.org/2002/07/owl#Class,service provider role
