Ontology ID	Label	VEuPathDB alternative label
http://purl.obolibrary.org/obo/EUPATH_0000417	indicator of whether person is sick now	Ill now
http://purl.obolibrary.org/obo/EUPATH_0000418	indoor residents information	Animals indoors
http://purl.obolibrary.org/obo/EUPATH_0000419	frequency of larvicide in use	Larvicide frequency
http://purl.obolibrary.org/obo/EUPATH_0000423	parasite species information	"Plasmodium species, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0000424	birth country name	Nationality
http://purl.obolibrary.org/obo/EUPATH_0000425	information on malaria parasite infection diagnosis past year	Plasmodium species in last year
http://purl.obolibrary.org/obo/EUPATH_0000426	number of malaria diagnosis past year	Malaria diagnoses in the past year count
http://purl.obolibrary.org/obo/EUPATH_0000427	duration since last diagnosis of malaria	Time since last malaria diagnosis
http://purl.obolibrary.org/obo/EUPATH_0000428	indicator of whether participant treated antimalarial drugs last year	Treated with antimalarials
http://purl.obolibrary.org/obo/EUPATH_0000429	date antimalarial drug used	Antimalarial treatment date
http://purl.obolibrary.org/obo/EUPATH_0000430	information on antimalarial drug used last year	Antimalarial treatment
http://purl.obolibrary.org/obo/EUPATH_0000431	information on who treated malaria last year	Where treated
http://purl.obolibrary.org/obo/EUPATH_0000432	specimen used for DNA PCR	PCR DNA sample source
http://purl.obolibrary.org/obo/EUPATH_0000435	poverty line	Poverty line
http://purl.obolibrary.org/obo/EUPATH_0000439	personal mosquito repellent	Personal mosquito repellent
http://purl.obolibrary.org/obo/EUPATH_0000440	resident status information	Resident status
http://purl.obolibrary.org/obo/EUPATH_0000441	information on mosquito repellent sprayed in last 12 months	Sprayed in the last 12 months
http://purl.obolibrary.org/obo/EUPATH_0000442	state name of birth	State of birth
http://purl.obolibrary.org/obo/EUPATH_0000443	take fever suppressant information	On fever suppressant
http://purl.obolibrary.org/obo/EUPATH_0000444	taluk of India	Taluk in India
http://purl.obolibrary.org/obo/EUPATH_0000445	visited country name	Country visited
http://purl.obolibrary.org/obo/EUPATH_0000446	visited district name	District visited
http://purl.obolibrary.org/obo/EUPATH_0000447	visited state name	State visited
http://purl.obolibrary.org/obo/EUPATH_0000448	visited taluk name	Taluk visited
http://purl.obolibrary.org/obo/EUPATH_0000449	visited village name	Village visited
http://purl.obolibrary.org/obo/EUPATH_0000450	traveled information in last 14 days	Traveled in last 2 weeks
http://purl.obolibrary.org/obo/EUPATH_0000451	healthcare information	Typical healthcare
http://purl.obolibrary.org/obo/EUPATH_0000487	presence of Plasmodium in blood by loop-mediated isothermal amplification	"Plasmodium, by LAMP"
http://purl.obolibrary.org/obo/EUPATH_0000492	number of courses of antibiotics given	Courses of antibiotics
http://purl.obolibrary.org/obo/EUPATH_0000493	family identifier	Family ID
http://purl.obolibrary.org/obo/EUPATH_0000494	dwelling identifier	Dwelling ID
http://purl.obolibrary.org/obo/EUPATH_0000497	number of courses of antibiotics received by mom prior to delivery	Mom's courses of delivery antibiotics
http://purl.obolibrary.org/obo/EUPATH_0000499	lab host	Lab host
http://purl.obolibrary.org/obo/EUPATH_0000514	information on original or follow up specimen collection	Collection type
http://purl.obolibrary.org/obo/EUPATH_0000515	information on informed consent for data collection and usage	Data consent
http://purl.obolibrary.org/obo/EUPATH_0000518	presence of Plasmodium falciparum	P. falciparum
http://purl.obolibrary.org/obo/EUPATH_0000519	presence of gametocyte	Plasmodium gametocytes
http://purl.obolibrary.org/obo/EUPATH_0000520	presence of Plasmodium knowlesi	P. knowlesi
http://purl.obolibrary.org/obo/EUPATH_0000521	presence of Plasmodium malariae	P. malariae
http://purl.obolibrary.org/obo/EUPATH_0000522	presence of Plasmodium ovale	P. ovale
http://purl.obolibrary.org/obo/EUPATH_0000523	presence of parasite	Presence of parasite species
http://purl.obolibrary.org/obo/EUPATH_0000524	presence of Plasmodium vivax	P. vivax
http://purl.obolibrary.org/obo/EUPATH_0000525	duration of study participation from first to current specimen collection	Follow up day
http://purl.obolibrary.org/obo/EUPATH_0000527	gametocyte density by RT-PCR	"Plasmodium gametocytes, by RT-PCR result"
http://purl.obolibrary.org/obo/EUPATH_0000529	gametocyte detection protocol	Plasmodium gametocytes detection method
http://purl.obolibrary.org/obo/EUPATH_0000530	location where GPS coordinates were taken	GPS location
http://purl.obolibrary.org/obo/EUPATH_0000531	information on availabilty of host genetics data	Host genetics
http://purl.obolibrary.org/obo/EUPATH_0000532	information on availability of immune response data	Immune responses
http://purl.obolibrary.org/obo/EUPATH_0000533	information on availability of parasite genetics data	Parasite genetics
http://purl.obolibrary.org/obo/EUPATH_0000534	information on availability of other molecular data	Other molecular
http://purl.obolibrary.org/obo/EUPATH_0000535	IRB number	IRB number
http://purl.obolibrary.org/obo/EUPATH_0000536	parasite density by PCR	"Plasmodium, by PCR result"
http://purl.obolibrary.org/obo/EUPATH_0000537	Plasmodium in blood by microscopy assay datum	"Plasmodium, by microscopy result"
http://purl.obolibrary.org/obo/EUPATH_0000540	presence of asexual parasite by PCR	"Plasmodium asexual stages, by PCR"
http://purl.obolibrary.org/obo/EUPATH_0000541	rapid diagnosis test result as positive or negative	RDT results
http://purl.obolibrary.org/obo/EUPATH_0000542	location of specimen collection	Sample collection location
http://purl.obolibrary.org/obo/EUPATH_0000543	ICEMR organization	ICEMR
http://purl.obolibrary.org/obo/EUPATH_0000546	Plasmodium falciparum gametocyte density by microscope	"Plasmodium falciparum gametocytes, by microscopy result"
http://purl.obolibrary.org/obo/EUPATH_0000547	Plasmodium vivax gametocyte density by microscope	"Plasmodium vivax gametocytes, by microscopy result"
http://purl.obolibrary.org/obo/EUPATH_0000548	Plasmodium vivax gametocyte density by RT-PCR	"Plasmodium vivax gametocytes, by RT-PCR result"
http://purl.obolibrary.org/obo/EUPATH_0000549	Plasmodium vivax parasite density by PCR	"Plasmodium vivax asexual stages, by PCR result"
http://purl.obolibrary.org/obo/EUPATH_0000550	Plasmodium falciparum parasite density by microscope	"Plasmodium falciparum asexual stages, by microscopy result"
http://purl.obolibrary.org/obo/EUPATH_0000551	Plasmodium vivax parasite density by microscope	"Plasmodium vivax asexual stages, by microscopy result"
http://purl.obolibrary.org/obo/EUPATH_0000552	Plasmodium falciparum parasite density by PCR	"Plasmodium falciparum asexual stages, by PCR result"
http://purl.obolibrary.org/obo/EUPATH_0000553	information on informed consent for future use of specimen	Future use consent
http://purl.obolibrary.org/obo/EUPATH_0000572	parasite organism genotype information	Parasite genotype
http://purl.obolibrary.org/obo/EUPATH_0000575	virulence score (LDt50)	Virulence Score (LDt50)
http://purl.obolibrary.org/obo/EUPATH_0000576	virulence score (slope)	Virulence Score (slope)
http://purl.obolibrary.org/obo/EUPATH_0000577	BEI repository identifier	Repository ID
http://purl.obolibrary.org/obo/EUPATH_0000578	vertical distance below a surface measurement datum	Depth
http://purl.obolibrary.org/obo/EUPATH_0000580	indicator of whether child exposed to antibiotics	Antibiotic exposure
http://purl.obolibrary.org/obo/EUPATH_0000581	baby delivery	Delivery mode
http://purl.obolibrary.org/obo/EUPATH_0000582	antibiotics	Antibiotics
http://purl.obolibrary.org/obo/EUPATH_0000583	indicator of whether bee colony treated with tetracycline	Bee colony tetracycline
http://purl.obolibrary.org/obo/EUPATH_0000585	child's diet by month	Child's diet (by month)
http://purl.obolibrary.org/obo/EUPATH_0000586	drug usage information	Drug usage
http://purl.obolibrary.org/obo/EUPATH_0000587	environment information	Environment information
http://purl.obolibrary.org/obo/EUPATH_0000588	indicator of whether a family moved	Family move
http://purl.obolibrary.org/obo/EUPATH_0000590	host's diet	Host diet
http://purl.obolibrary.org/obo/EUPATH_0000592	indicator of whether bee larvae treated with tetracycline	Bee larval tetracycline
http://purl.obolibrary.org/obo/EUPATH_0000593	host mass measurement datum at specimen collection	Host total mass
http://purl.obolibrary.org/obo/EUPATH_0000594	indicator of whether specimen from mother or child	Mother or child
http://purl.obolibrary.org/obo/EUPATH_0000595	number of child occupants in a dwelling	Child occupants
http://purl.obolibrary.org/obo/EUPATH_0000596	information on disposal of human excreta material	Waste disposal
http://purl.obolibrary.org/obo/EUPATH_0000597	percent adult occupants in a dwelling	Percent adult occupants
http://purl.obolibrary.org/obo/EUPATH_0000598	percent male occupants in a dwelling	Percent male occupants
http://purl.obolibrary.org/obo/EUPATH_0000599	indicator of whether antibiotics given to mother of participant	Prenatal antibiotics (yes/no)
http://purl.obolibrary.org/obo/EUPATH_0000600	information on class of antibiotics given to mom	Prenatal antibotics (by class)
http://purl.obolibrary.org/obo/EUPATH_0000601	information on trimester antibiotics given to mom	Prenatal antibotics (by trimester)
http://purl.obolibrary.org/obo/EUPATH_0000602	environmental pets or farm animals information	Presence of pets or farm animals
http://purl.obolibrary.org/obo/EUPATH_0000604	sequencing batch information	Sequencing batch
http://purl.obolibrary.org/obo/EUPATH_0000607	information on weight loss in last three months	Weight loss in last three months
http://purl.obolibrary.org/obo/EUPATH_0000609	specimen information	Sample
http://purl.obolibrary.org/obo/EUPATH_0000610	skin symptom or sign information	Skin phenotype
http://purl.obolibrary.org/obo/EUPATH_0000611	specimen source information	Sample source
http://purl.obolibrary.org/obo/EUPATH_0000612	information specifying human or animal	Human or Animal
http://purl.obolibrary.org/obo/EUPATH_0000614	ear thickness	Ear thickness (mm)
http://purl.obolibrary.org/obo/EUPATH_0000617	skin type swabbed	Skin type swabbed
http://purl.obolibrary.org/obo/EUPATH_0000619	number of treatments	Number of treatments
http://purl.obolibrary.org/obo/EUPATH_0000621	lesion size	Lesion size (mm squared)
http://purl.obolibrary.org/obo/EUPATH_0000632	skin lesion duration	Skin lesion duration (days)
http://purl.obolibrary.org/obo/EUPATH_0000638	diagnosis at hospital admission	Diagnosis at hospitalization
http://purl.obolibrary.org/obo/EUPATH_0000639	study group	Study group
http://purl.obolibrary.org/obo/EUPATH_0000640	animal cage number for experiment	Animal cage num in experiment
http://purl.obolibrary.org/obo/EUPATH_0000662	BMI-for-age z-score	BMI-for-age z-score
http://purl.obolibrary.org/obo/EUPATH_0000686	household hygiene information	Household hygiene
http://purl.obolibrary.org/obo/EUPATH_0000722	information on disposal of child excreta material	Child waste disposal
http://purl.obolibrary.org/obo/EUPATH_0000731	information on household water	Household water
http://purl.obolibrary.org/obo/EUPATH_0000737	cluster of differentiation 36 genotype	CD36 genotype
http://purl.obolibrary.org/obo/EUPATH_0000738	information on process	Observation
http://purl.obolibrary.org/obo/EUPATH_0000745	time to onset	Time to onset
http://purl.obolibrary.org/obo/EUPATH_0000747	date of DNA extraction	DNA extraction date
http://purl.obolibrary.org/obo/EUPATH_0000748	iPCR datum	iPCR result
http://purl.obolibrary.org/obo/EUPATH_0000749	duration of observation period	End of observation period
http://purl.obolibrary.org/obo/EUPATH_0000750	time to first malaria diagnosis	Time to first malaria diagnosed
http://purl.obolibrary.org/obo/EUPATH_0000751	time to reinfection	Time to reinfection
http://purl.obolibrary.org/obo/EUPATH_0000752	gp60 genotype	GP60 genotype
http://purl.obolibrary.org/obo/EUPATH_0000753	specimen collection time in year	Collection year
http://purl.obolibrary.org/obo/EUPATH_0000754	information on blood smear result	Blood smear summary
http://purl.obolibrary.org/obo/EUPATH_0000757	parasite phenotype	Parasite phenotype
http://purl.obolibrary.org/obo/EUPATH_0000758	fungal organism genotype information	Fungal genotype
http://purl.obolibrary.org/obo/EUPATH_0000759	fungal strain	Fungal strain
http://purl.obolibrary.org/obo/EUPATH_0000761	parasite strain	Parasite strain
http://purl.obolibrary.org/obo/EUPATH_0000763	World Health Organization core health indicator subdomain	WHO indicator subdomain
http://purl.obolibrary.org/obo/EUPATH_0000776	household repeated measure	Household observations
http://purl.obolibrary.org/obo/EUPATH_0004991	date of 60-day follow-up	Observation date
http://purl.obolibrary.org/obo/EUPATH_0009246	metagenome pathway and function analysis	Metagenome pathway and function analysis
http://purl.obolibrary.org/obo/EUPATH_0009247	4th level EC metagenome abundance data	4th level EC metagenome abundance data
http://purl.obolibrary.org/obo/EUPATH_0009248	metagenome enzyme pathway abundance data	Metagenome enzyme pathway abundance data
http://purl.obolibrary.org/obo/EUPATH_0009249	metagenome enzyme pathway coverage data	Metagenome enzyme pathway coverage data
http://purl.obolibrary.org/obo/EUPATH_0009250	relative taxonomic abundance analysis	Relative taxonomic abundance analysis
http://purl.obolibrary.org/obo/EUPATH_0009251	relative abundance of kingdom data	Relative abundance of kingdom data
http://purl.obolibrary.org/obo/EUPATH_0009252	relative abundance of phylum data	Relative abundance of phylum data
http://purl.obolibrary.org/obo/EUPATH_0009253	relative abundance of class data	Relative abundance of class data
http://purl.obolibrary.org/obo/EUPATH_0009254	relative abundance of order data	Relative abundance of order data
http://purl.obolibrary.org/obo/EUPATH_0009255	relative abundance of family data	Relative abundance of family data
http://purl.obolibrary.org/obo/EUPATH_0009256	relative abundance of genus data	Relative abundance of genus data
http://purl.obolibrary.org/obo/EUPATH_0009257	relative abundance of species data	Relative abundance of species data
http://purl.obolibrary.org/obo/EUPATH_0009258	alpha diversity taxonomic analysis	Alpha diversity taxonomic analysis
http://purl.obolibrary.org/obo/EUPATH_0009259	Shannon-indexed alpha diversity data	Shannon-indexed alpha diversity data
http://purl.obolibrary.org/obo/EUPATH_0009260	inverse Simpson-indexed alpha diversity data	inverse Simpson-indexed alpha diversity data
http://purl.obolibrary.org/obo/EUPATH_0009264	plant taxon detected by sequence match	Plant taxon detected by sequence match
http://purl.obolibrary.org/obo/EUPATH_0009265	animal taxon detected by sequence match	Animal taxon detected by sequence match
http://purl.obolibrary.org/obo/EUPATH_0009266	protist taxon detected by sequence match	Protist taxon detected by sequence match
http://purl.obolibrary.org/obo/EUPATH_0009267	taxon detected by sequence match	Taxon detected by sequence match
http://purl.obolibrary.org/obo/EUPATH_0009268	fungal taxon detected by sequence match	Fungal taxon detected by sequence match
